,High,Low,Open,Close,Volume,Adj Close,Date_copy,STOCHFk_14,STOCHFd_3,STOCHk_5,STOCHd_3,STOCHFk_98,STOCHFd_21,STOCHk_35,STOCHd_21,STOCHFk_420,STOCHFd_90,STOCHk_150,STOCHd_90,hd_slowave,sto_diff,riz,riz_sto,ticker,companyshortname,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
2016-10-06,85.63999938964844,83.86000061035156,85.55000305175781,84.58000183105469,3189300,84.58000183105469,2016-10-06,35.2175701405797,62.31891269109402,69.65824953979816,71.21303504342016,77.2866094772002,82.42853693770056,85.61856079745742,83.52123960031493,94.03284825419173,92.56003562218723,,,,,11.535758011608962,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-07,85.19000244140625,83.44000244140625,85.05999755859375,83.80999755859375,3076700,83.80999755859375,2016-10-07,14.06827009825394,41.06632822434401,55.72948238209439,65.62738252276948,65.5487351017408,81.86447957523787,84.90761774769693,83.71294435624993,90.94913085403994,92.49412114305875,,,,,4.781831971798449,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-10,84.91999816894531,83.8499984741211,84.06999969482422,84.73999786376953,2278100,84.73999786376953,2016-10-10,49.42953536068508,32.90512519983963,50.09090870644419,58.49288020944567,79.725574298235,83.19978077635213,84.37741326875187,83.875291642859,94.67360125736816,92.47141344615667,,,,,60.56014763386419,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-11,84.80000305175781,83.1500015258789,84.69999694824219,83.37000274658203,2308800,83.37000274658203,2016-10-11,8.46159037756722,23.98646527883547,36.218022082256844,47.34613772359857,58.841494617553195,83.09227450876422,83.3524284355959,83.98630449556755,89.1870371796235,92.3977745298409,,,,,22.21670359345777,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-12,85.02999877929688,82.16000366210938,85.02999877929688,82.52999877929688,2395200,82.52999877929688,2016-10-12,10.6320566505163,22.84106079625626,23.56180452552046,36.62357843807393,46.036551326305606,82.35961165760371,81.91732992753685,84.03464973721775,85.8229846116617,92.28083023487522,,,,,12.506450171016663,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-13,82.5199966430664,80.77999877929688,82.08999633789062,81.76000213623047,3034000,81.76000213623047,2016-10-13,22.222279889555523,13.771975639213077,20.962746475315623,26.91419102769774,34.2987932526354,81.0885338698425,80.11235446439868,84.00239150582185,82.73929776575163,92.12625874293735,,,,,6.943061185815846,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-14,83.9800033569336,82.3499984741211,82.3499984741211,82.58999633789062,2658300,82.58999633789062,2016-10-14,42.5881778492647,25.147504796445574,26.666728025517774,23.73042634211805,46.951148596470006,79.11658237839977,78.96799653671081,83.88117311340831,86.06326316857265,92.05159385300422,,,,,52.49789393710236,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-17,83.22000122070312,82.16000366210938,82.7699966430664,82.31999969482422,1981900,82.31999969482422,2016-10-17,36.23531565946691,33.68192446609577,24.02788408527414,23.885786195369278,42.835344578941005,77.19494739313888,77.82294435195533,83.6720900320461,84.98197910823168,91.96624372203512,,,,,39.81660887065605,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-18,84.4000015258789,83.11000061035156,83.18000030517578,84.01000213623047,2185200,84.01000213623047,2016-10-18,76.00007898667279,51.6078574984682,37.535581807095255,29.410064639295822,68.5975865052708,76.56166360509204,77.31080919115784,83.40764657977499,91.75011030081262,91.99906870184584,,,,,85.04385163075037,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-19,84.36000061035156,82.62000274658203,84.22000122070312,82.76000213623047,2269200,82.76000213623047,2016-10-19,54.69618383033251,55.64385949215747,46.348407243058496,35.97062437847607,49.5427013649178,74.90811370935478,76.17860793426239,83.05978707466795,86.74410333688985,92.02234620917882,,,,,40.273255797123504,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-20,82.81999969482422,81.5999984741211,82.69999694824219,82.5199966430664,2468400,82.5199966430664,2016-10-20,32.85704165099918,54.51776815600155,48.47535959534722,44.119782881833764,45.88407968068181,72.83403655973258,75.1137845989539,82.62695528953323,85.78292800076264,92.02253929440724,,,,,33.50079848755413,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-21,82.98999786376953,82.0,82.1500015258789,82.87000274658203,2708200,82.87000274658203,2016-10-21,45.35724600955853,44.30349049696347,49.02917322740599,47.95098002193735,51.219540561411996,71.33261761789115,74.01917885490644,82.14486456626102,87.18463439405438,92.04406612175588,,,,,55.38378834108164,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-24,84.37000274658203,81.77999877929688,81.91000366210938,84.1500015258789,3046700,84.1500015258789,2016-10-24,91.07143830278854,56.42857532111548,59.996397756070316,52.50031019294129,70.7317243368472,70.09188174265242,73.39157792640655,81.61059388720732,92.31078063643264,92.09552546810994,,,,,86.90407888815325,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-25,84.79000091552734,82.88999938964844,84.19000244140625,82.94000244140625,2822900,82.94000244140625,2016-10-25,42.006361810006695,59.47834870745132,53.197654320737094,54.07440843473791,52.286609477200194,68.45728594009795,72.19192425244135,81.03513763492165,87.4649695618644,92.11440790401727,,,,,37.207157065932094,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-26,84.11000061035156,82.5,82.94999694824219,82.58000183105469,2026000,82.58000183105469,2016-10-26,30.721084856022195,54.5996283229392,48.40263452587503,53.86556220089426,46.7987932526354,66.10877011798519,71.15137007550167,80.40450470713927,86.0232371119153,92.08227193320575,,,,,27.760716587674214,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-27,84.43000030517578,82.58000183105469,83.27999877929688,82.72000122070312,3159900,82.72000122070312,2016-10-27,31.229294826463082,34.65224716416405,48.077085160967805,49.89245800252676,48.9329310842118,64.01039299368884,70.33819840038036,79.72497867740492,86.58390744753531,92.04750489411133,,,,,39.67325923215725,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-28,81.41999816894531,78.55000305175781,80.77999877929688,79.44999694824219,6933800,79.44999694824219,2016-10-28,14.422984047957607,25.45778791014769,41.89023276864762,46.123317485163604,11.968009285139617,60.56295996670882,69.20344869210334,78.99117612063779,73.48817611953797,91.89868459095374,,,,,4.558356219191929,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-10-31,80.13999938964844,77.43000030517578,79.63999938964844,78.5199966430664,5380700,78.5199966430664,2016-10-31,14.80973162363039,20.15400349935042,26.63789143281599,38.86840312081059,12.61569924642063,56.634486855096675,67.8182079209468,78.16563505898816,69.76370571620976,91.65310293408268,,,,,3.031925995730438,,EA,Electronic Arts Inc.,TNS,-0.02,0.07,391.67,EDT,0.0,EQUITY
2016-11-01,78.76000213623047,77.18000030517578,78.63999938964844,77.83999633789062,7226300,77.83999633789062,2016-11-01,9.1033935546875,12.778703075425225,20.05729778175215,29.528473994405374,7.42402787432524,52.57560444503596,66.27539525447963,77.23782626497348,67.0404367056661,91.5030825178666,,,,,2.035267757989876,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-02,81.93000030517578,77.86000061035156,78.83000183105469,79.12000274658203,9449900,79.12000274658203,2016-11-02,26.75865436422414,16.8905931808474,19.264811683392544,21.986666965987013,21.822301176591747,49.146873948966785,65.15627737965022,76.25739978925928,72.16661350228607,91.4857771628021,,,,,56.21774304787615,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-03,82.29000091552734,79.12000274658203,79.12000274658203,80.5199966430664,7210600,80.5199966430664,2016-11-03,65.36195575250306,33.741334557138295,26.09134386860054,21.804484444581863,37.57026509787767,46.5199295329816,63.705081241967676,75.18716701206014,77.7733168584862,91.48203563197168,,,,,80.18771801042693,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-04,81.72000122070312,79.02999877929688,79.94999694824219,80.22000122070312,4694600,80.22000122070312,2016-11-04,59.49120454837274,50.53727155503338,35.10498796868357,26.820381173559,34.19573818044506,44.46798328075516,62.305254353711256,74.07700956235794,76.57189351968977,91.41443992547302,,,,,64.94866030819121,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-07,82.02999877929688,80.33000183105469,81.08999633789062,81.08000183105469,3750900,81.08000183105469,2016-11-07,76.32096007930986,67.05804012672861,47.407233659819454,36.201188499034636,43.86953648635892,43.43564048954651,61.218768366057105,72.94896911561318,80.01602875520797,91.29562078661743,,,,,83.22575915582568,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-08,82.44999694824219,80.68000030517578,81.05999755859375,81.48999786376953,2198200,81.48999786376953,2016-11-08,79.08497057943552,71.63237840237278,61.40354906476906,47.971923564424145,48.48141568617355,41.94782341278168,60.19631598065062,71.79748829237026,81.65798315116895,91.1901722637221,,,,,88.79610842340125,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-09,80.98999786376953,78.44999694824219,78.7300033569336,79.44000244140625,4446900,79.44000244140625,2016-11-09,24.750137329101562,60.05202266261572,61.001845657744546,56.60420946077781,25.421848047166655,40.356411671334705,58.36723450134829,70.6077171526442,73.44815006288063,90.99261746831257,,,,,20.550846660610702,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-10,80.05999755859375,76.19000244140625,79.97000122070312,76.79000091552734,5526900,76.79000091552734,2016-11-10,9.584648572229467,37.806585493588926,49.84638422168983,57.41725964806793,6.072860738028295,38.45337878617865,56.176477998432475,69.38196229887733,62.835409188516,90.6394861199773,,,,,6.880054528856541,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-11,77.94000244140625,75.52999877929688,75.80000305175781,77.44999694824219,4039300,77.44999694824219,2016-11-11,27.745645621145336,20.69347717415887,43.497272436244344,51.44850077189303,18.216299830835926,37.68754576609295,53.93159577311748,68.1352595040544,65.47856497726153,90.32103927449934,,,,,30.056086684797357,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-14,78.08000183105469,76.13999938964844,77.47000122070312,76.37999725341797,5043100,76.37999725341797,2016-11-14,12.283218194126247,16.53783746250043,30.689724059207624,41.344460239047386,8.06450095150268,35.83580064014213,51.68734947656487,66.83618107261888,61.193424238313305,89.90031662449769,,,,,16.633224254939638,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-15,78.41999816894531,77.0,77.0,77.62000274658203,2639300,77.62000274658203,2016-11-15,38.27846735778373,26.102443724351854,22.528423414877267,32.2384733034432,19.829257929249316,34.74027270444253,49.50768183120046,65.48783523829722,66.15940514557875,89.54063139608198,84.65018004548595,,,,59.03555506950028,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-16,78.94000244140625,77.02999877929688,77.5999984741211,78.83000183105469,2454200,78.83000183105469,2016-11-16,72.84776911728049,41.13648488973024,32.14794977251305,28.455365748866104,31.309324147176365,32.96464116358089,47.74512392985021,64.07994546394923,71.00521622014698,89.23823468542712,84.7379354921225,,,,79.44203922048382,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-17,80.16999816894531,78.54000091552734,78.76000213623047,79.62000274658203,2642700,79.62000274658203,2016-11-17,88.14664882089666,66.4242950986537,47.860349822246484,34.17890766987906,38.804588349322,32.45330244855252,46.44342351549598,62.66398430115084,74.16901628785517,89.04882671869711,84.85570527845111,,,,87.5442500672057,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-18,80.61000061035156,78.76000213623047,79.80000305175781,78.98999786376953,3180500,78.98999786376953,2016-11-18,63.75833771411796,74.91758521743178,55.062888240841005,45.02372927853364,32.827312940508826,31.831551651401426,44.66381432550264,61.213985716700776,71.64596922332339,88.81367629210045,84.96585576046176,,,,53.754515703521825,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-21,79.18000030517578,77.55999755859375,79.06999969482422,78.26000213623047,3061800,78.26000213623047,2016-11-21,34.903100365619125,62.26936230021132,59.58686467513959,54.17003424607582,25.90135787286129,30.62592390432758,42.7564085937101,59.72528237092953,68.72247826676787,88.55510289228731,85.06739039706393,,,,28.374503692909208,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-22,78.55999755859375,76.93000030517578,78.5199966430664,77.75,2737200,77.75,2016-11-22,22.28259855497621,40.314678878237835,56.387690914578094,57.012481276853016,21.7221228526467,28.29213335746089,40.69630805824159,58.16836475815977,66.68001887029969,88.25612689558598,85.14471342631802,,,,17.095975505471362,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-23,79.69999694824219,77.7699966430664,77.9000015258789,79.3499984741211,2853600,79.3499984741211,2016-11-23,65.76081435487048,40.982171091822,54.97029996209609,56.981618517271386,37.78436660936446,27.601550363754434,39.126258594692956,56.593809250647936,73.08770167327249,88.10082913734665,85.27339779723566,,,,76.27266579634923,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-25,79.91999816894531,78.54000091552734,79.18000030517578,79.16999816894531,780400,79.16999816894531,2016-11-25,60.86950211985197,49.63763834323296,49.514870621887155,53.62428716618724,37.68113881701781,27.167376343010737,37.99467371868775,55.01491894794251,72.36683544829795,87.92928532609959,85.39560352118919,,,,65.71802976424443,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-28,79.55999755859375,78.52999877929688,79.41999816894531,78.7300033569336,2350300,78.7300033569336,2016-11-28,60.200813972774014,62.2770434824989,48.803365873618375,51.096178819200674,33.68425871196546,26.441249087189483,37.08426010755131,53.43139807685541,70.6047417738815,87.79252393985306,85.5227913134655,,,,39.199145572573016,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-29,81.69000244140625,78.93000030517578,78.94999694824219,81.37000274658203,3376600,81.37000274658203,2016-11-29,93.27732035268303,71.44921214843642,60.478209871031154,52.9321487888457,61.473725971422695,28.798664167488678,36.56277872678525,51.8770804594593,81.17742603734706,87.7341130033441,85.77567078779856,,,,89.59309842950596,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-11-30,81.37000274658203,79.1500015258789,81.29000091552734,79.23999786376953,3417700,79.23999786376953,2016-11-30,37.49997567160955,63.65936999902228,63.521685294357816,57.60108701300259,39.052621941817435,30.057565248221856,35.997382364621366,50.36180305201523,72.64717061610796,87.55744728480954,86.00040066543988,,,,38.32952135464022,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-01,79.27999877929688,75.16999816894531,79.20999908447266,75.58000183105469,4920000,75.58000183105469,2016-12-01,6.288395604909957,45.68856387640093,51.62720154436571,58.54236556991837,4.261991112788908,29.90699206910108,34.803823501378034,48.86315677805801,57.989598113947764,87.22039082942973,86.1405181253602,,,,12.921372820798165,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-02,76.47000122070312,73.73999786376953,75.6500015258789,75.86000061035156,4093800,75.86000061035156,2016-12-02,26.666685860100976,23.48501904554024,44.78663829241551,53.31184171037982,19.18553991932867,29.78143200923141,34.37201626328355,47.39723958204055,59.11093878518779,86.90279471030435,86.25911353404197,,,,20.94003236871086,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-05,77.83000183105469,75.5,76.16999816894531,77.44999694824219,2501500,77.44999694824219,2016-12-05,46.66662827979805,26.54056991493641,42.07980115382031,46.16454699686732,33.574643075618674,29.591164293885743,33.98983039125923,45.98222763676871,65.47856497726153,86.67201124841013,86.44274440867349,,,,61.355512158144116,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-06,78.02999877929688,76.5,77.62999725341797,76.87000274658203,2303700,76.87000274658203,2016-12-06,41.022318214542835,38.11854411814737,31.628800726192274,39.49841339080951,28.325828220604745,29.311644771988583,33.575272781021056,44.614133276164424,63.03737575795845,86.41245611335991,86.61567717712573,,,,44.6888730077716,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-07,78.11000061035156,76.41999816894531,76.8499984741211,77.94999694824219,3289700,77.94999694824219,2016-12-07,75.99275069924629,54.5605657311958,39.32735573171963,37.67865253724421,38.099528703776585,29.03688249662752,32.70389970097836,43.25628238735115,66.27905558353388,86.17615308493545,86.80018348617872,,,,72.50434024663183,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-08,78.5999984741211,77.4000015258789,78.02999877929688,77.77999877929688,3445700,77.77999877929688,2016-12-08,83.12758041475016,66.7142164428465,54.69519269368766,41.88378305053333,36.561084160828976,28.4692476620873,32.33299635229011,41.92945764314351,62.89167028243274,85.89603496374018,86.91470733922769,,,,62.59457508035313,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-09,79.06999969482422,77.80999755859375,77.80999755859375,78.75,2073900,78.75,2016-12-09,91.03642234793034,83.385584487309,67.56913999125354,53.86389613888708,45.33937332653937,29.41770124681933,32.317433313600326,40.68899091991741,67.23366318340753,85.58797314676916,87.0420061116288,,,,85.38712798366885,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-12,80.62999725341797,78.51000213623047,78.87999725341797,80.62000274658203,3926900,80.62000274658203,2016-12-12,99.76260073611894,91.30886783293322,78.18833448251772,66.81755572248645,62.26247043178909,32.093396946522226,32.6329455956111,39.56787032930687,65.5717225657511,85.27791817950687,87.15766751405164,,,,95.63717692897852,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-13,82.5999984741211,80.45999908447266,80.45999908447266,80.76000213623047,3462800,80.76000213623047,2016-12-13,70.22659794450789,87.00854034285244,84.02919042851072,76.59555496742746,63.529432884131275,34.25116518715534,32.42716583981921,38.54384985629266,64.74104635187219,84.89232950617513,87.02131132057197,,,,96.05184314219191,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-14,81.68000030517578,79.9800033569336,80.61000061035156,80.69999694824219,2573600,80.69999694824219,2016-12-14,63.46148767411903,77.81689545158201,81.52293782348526,81.24682091150471,65.10755374118587,36.96750103428311,32.79347853307594,37.64414171612652,64.3426054639848,84.52578787810094,86.83685050951222,,,,88.81560297729312,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-15,82.62000274658203,80.73999786376953,81.31999969482422,81.51000213623047,3957900,81.51000213623047,2016-12-15,76.92308912423844,70.20372491428851,80.28203956538293,81.9447226057931,72.68477547175198,39.484430441068945,33.5330780250507,36.883446296786055,69.72112684047774,84.24289336636308,86.68294900830597,,,,96.31356277598701,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-16,81.5,79.16999816894531,81.44000244140625,79.51000213623047,4088200,79.51000213623047,2016-12-16,24.330896630072804,54.905157809476826,66.94093442181142,76.24863727022667,64.97748986184618,41.087676427481796,33.99149399012597,36.228511537751565,56.440912204196266,83.8173829597133,86.40719189466438,,,,22.34358139130037,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-19,80.52999877929688,79.1500015258789,79.30999755859375,79.5,2197500,79.5,2016-12-19,10.086407809682951,37.113464521331466,49.005695836524225,65.40955660790632,64.8648532545192,42.32864142296738,35.50283238925109,35.707531007930385,56.374496946215295,83.42078625030082,86.17186478702116,,,,22.173251756790222,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-20,80.26000213623047,79.26000213623047,79.5999984741211,79.5,2218100,79.5,2016-12-20,10.086407809682951,14.834570749812968,36.97765780955924,50.97476268929844,64.8648532545192,43.85423858077739,36.99566536091105,35.34238105723555,56.374496946215295,83.04148622880825,85.9544885614436,,,,22.173251756790222,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-21,80.18000030517578,79.12999725341797,79.48999786376953,79.66000366210938,2181700,79.66000366210938,2016-12-21,15.186406145478552,11.786407254948216,27.322641503831143,37.76866504997167,66.66669530551928,45.79544512518968,38.68831300180231,35.14866221952565,57.43693843391707,82.58956630890708,85.77153573016288,,,,47.68976180140733,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-22,80.1500015258789,79.18000030517578,79.73999786376953,79.79000091552734,1206800,79.79000091552734,2016-12-22,27.848223512028355,17.70701248906335,17.507668381389127,27.26932256492664,68.13062753453846,48.005373919565486,40.011408040600784,35.11604793297133,58.30013414767592,82.20612882591433,85.60510802407357,,,,65.87173052280271,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-23,81.12000274658203,79.56999969482422,79.8499984741211,80.66999816894531,2017100,80.66999816894531,2016-12-23,77.3867670625762,40.1404655733611,28.118842467889806,24.316384117703496,78.04050106536532,49.922332703184566,41.16770049681472,35.213259452119985,64.14341035004033,81.81678253388223,85.47404540053297,,,,94.01864647522801,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-27,81.76000213623047,80.75,80.98999786376953,81.08000183105469,1246800,81.08000183105469,2016-12-27,74.14452309120446,59.793171221936404,40.930465524194105,28.85232545782448,82.65765688363462,52.064071658737745,42.55232674547728,35.43029054863377,66.86587866727729,81.48027240414609,85.30286136085073,,,,96.61786875285283,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-28,81.26000213623047,79.97000122070312,81.06999969482422,80.37999725341797,1314200,80.37999725341797,2016-12-28,47.52842886980738,66.3532396745294,48.418869736218994,39.156059242767775,74.77472678534608,54.02076061461302,43.435332182591196,35.7327225522071,62.217773148579695,81.06547131665455,85.11201267897236,,,,38.89858720198448,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-29,81.01000213623047,79.69999694824219,80.52999877929688,80.16000366210938,1470100,80.16000366210938,2016-12-29,37.984599279643724,53.21918374688526,52.97850836305203,47.44261454115517,72.29732284005773,54.53616998930992,44.11578667270218,36.09238959725076,60.75699209298744,80.64482730417147,84.90673067223348,,,,28.279728463101094,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2016-12-30,80.55999755859375,78.5199966430664,80.55999755859375,78.76000213623047,1815900,78.76000213623047,2016-12-30,7.407564390567824,30.973530846673043,48.89037653875992,50.09591821267711,56.53154856003849,55.368499828272824,45.00463525878423,36.521306401734705,51.460831715590714,80.11713611173072,84.62318052479648,,,,6.32019658755299,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-03,79.62000274658203,78.2699966430664,79.5199966430664,79.16999816894531,2187300,79.16999816894531,2017-01-03,25.78796874795056,23.726710806054104,38.57061687583479,46.81316725921571,61.14861846174995,58.07738684489001,46.57822833660485,37.08199234626932,54.183249372829216,79.61593863090984,84.3287822334787,,,,35.606799312212175,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-04,81.11000061035156,79.12000274658203,79.38999938964844,80.62999725341797,1852300,80.62999725341797,2017-01-04,78.9296412915342,37.375058143350934,39.527640515900735,42.329544643498615,77.5900405526153,60.858553541713185,48.27462092865569,37.74402113985847,63.87779997811488,79.25509380362058,84.10875800682878,,,,80.042501752684,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-05,80.45999908447266,78.7300033569336,79.9800033569336,78.95999908447266,3295000,78.95999908447266,2017-01-05,24.295826673293128,43.00447890425937,34.88112007659789,37.65979248944461,58.783765207230736,62.05898792893281,49.72374276453364,38.49325506239535,52.78883291521948,78.7837925255667,83.81590159973989,,,,31.040485497993444,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-06,79.5199966430664,78.37000274658203,79.11000061035156,79.01000213623047,2017700,79.01000213623047,2017-01-06,26.056495050302892,43.093987671710146,32.49549923072972,35.63475327440958,59.34686232730772,63.536180029251994,50.852817175906736,39.31599527167561,53.1208585451259,78.30492664885583,83.53127705905376,,,,33.47920167919233,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-09,79.43000030517578,78.05000305175781,79.19000244140625,78.63999938964844,2332300,78.63999938964844,2017-01-09,19.28094145806323,23.211087727219823,34.870174644228804,34.08226465051894,55.18016702178844,64.34954375868114,51.53484125803852,40.212706774392764,50.66400059981438,77.79050962231985,83.22671725532872,,,,21.977122961275754,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-10,79.2300033569336,77.94000244140625,78.48999786376953,78.8499984741211,2328900,78.8499984741211,2017-01-10,28.70651603617827,24.681317514848207,35.453884101874344,34.27318599227775,57.54502027630765,65.34877881179916,52.0702821702381,41.15257752762838,52.05841705742412,77.31034220838698,82.92943515544381,,,,43.86767530094651,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-11,79.41999816894531,78.16999816894531,78.80000305175781,79.0199966430664,2618900,79.0199966430664,2017-01-11,42.856969854768835,30.281475783003525,28.23934981452127,32.85446952020827,59.459413018076845,66.02116165425335,52.83119931531148,42.12942352770987,53.18722314310842,76.82283566789441,82.66546262131418,,,,61.40109369291623,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-12,79.76000213623047,78.25,78.8499984741211,79.5999984741211,2035700,79.5999984741211,2017-01-12,91.2085885198553,54.257358136934215,41.621902183833704,35.10504536674324,65.99096157811533,66.19870885169745,53.97661656403302,43.14578881192043,57.038497546029674,76.37115138671165,82.42796266565136,,,,87.67366638008113,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
2017-01-13,81.26000213623047,79.12999725341797,79.13999938964844,80.3499984741211,2818000,80.3499984741211,2017-01-13,72.59024862176814,68.8852689987975,50.92865289812676,40.26330163216071,74.43690287992303,66.71811218483039,55.482753136240916,44.24367392127385,62.018578034635226,75.96963297990798,82.24944743842994,,,,95.53444089932579,,EA,Electronic Arts Inc.,TNS,0.43,0.53,22.97,EDT,0.0,EQUITY
